,AUS,Australian Capital Territory,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,last_updated
2021-04-02,-59,-53,-65,,-69,-52,-71,-61,,,-52,,-32,-52,,-78,-74,-35,-90,-63,-61,-62,-76,-60,-66,-56,-43,-64,-65,-83,,,-50,,-50,-71,-28,-38,-92,-80,,-76,-72,-63,,,,-47,,,-79,,-82,,-70,,,,-76,-68,-59,-71,,,-74,-77,-76,-66,-57,,-79,,-50,-75,-85,,,-75,-71,,-61,-87,-56,-81,,-76,,-78,,,-63,,-73,,,,-60,,-61,-54,,-58,-74,,-62,-64,,-58,-51,-60,,,-60,-56,-63,,,-59,,-69,-50,-75,,,,-55,-53,,-73,-60,-53,-55,-61,-71,,,-67,-76,-62,-58,-66,-80,-78,-72,-72,-39,,,-64,-81,,,-54,,,-18,,,,,,,,-66,,-26,,-58,,,,,-60,,-68,,-76,-54,,-66,,-59,,,,,,-62,,-69,-73,-46,-76,-60,,-74,-44,-76,-74,,-66,-47,-69,-62,-52,-57,,,-71,-4,-74,-60,,,-77,-39,-80,-72,,-65,,,-74,-76,-59,-73,-76,-65,-50,-38,-60,-81,-63,-65,,-50,,,,,,-61,-68,,,-65,-20,,,-69,-34,-66,-69,-70,-75,-43,-45,-63,-43,-54,-46,-24,-48,-44,-43,-29,-72,-48,-53,,,-39,-54,-40,,-64,-40,,-43,,-36,-21,-39,,,,,,,,,-53,,,,,,,,,-51,05/08/2021 06:15:41 +1000
2021-04-03,23,13,27,,40,40,,17,,,42,,59,-21,,91,28,19,59,26,42,16,46,42,1,12,86,13,75,23,,,-5,,8,54,,32,,23,,23,34,-5,,,,35,,,40,,48,,56,,,,22,0,14,41,,,47,54,25,19,1,,25,,-29,24,40,,,13,24,,28,39,-3,,,25,-12,45,,,40,,28,,,,24,,6,37,,26,,,24,25,,33,13,73,,,22,22,29,,,32,,2,26,14,,,,39,23,,25,24,,,32,2,,,32,10,24,8,39,19,39,35,73,24,,,32,12,,,42,,,23,,,,,,,,39,,30,13,16,,,,,49,,13,,23,-7,,,,3,,,,,,15,,25,-4,55,19,-2,,-9,19,64,21,,22,31,10,-13,30,-15,,,-8,116,18,-4,,,16,2,17,35,,6,,,31,6,21,16,11,-12,30,45,29,,24,14,,-8,,,,,,-13,29,,,16,33,,20,24,86,7,22,26,19,27,54,4,9,32,35,25,22,6,-15,28,45,18,28,26,,59,35,31,,-2,26,13,21,,65,25,24,,,,,,,,,8,,,,,,,,,25,05/08/2021 06:15:41 +1000
2021-04-04,-26,-14,-49,,,-59,,-65,,,6,,-38,-24,,-78,-71,-49,-75,-6,-58,-71,-69,-68,-68,-61,22,-63,12,-8,,,-38,,-64,-53,,-51,,-18,,-70,-77,-70,,,,-43,,,-10,,-62,,6,,,,-66,-71,-63,-63,,,-77,0,-6,-63,-63,,-19,,-49,-78,-81,,,-76,-73,,-15,-74,-60,,,-77,-62,-5,,,14,,-1,,,,-16,,-26,-14,,-8,,,-15,-21,,-11,-24,13,,,-18,-16,-7,,,-18,,-34,-19,-20,,,,,-13,,-20,-16,,,-36,20,,,,-62,-55,-54,-55,-72,,-61,-60,-32,,,-55,-76,,,-32,,,,,,,,,,,-52,,15,-93,-10,,,,,-12,,-9,,-5,-21,,,,-23,,,,,,-16,,-12,-33,23,-9,-32,,-33,-12,,-17,,-10,-8,-26,-32,-5,-34,,,-39,53,-21,-27,,,-12,-23,-18,-6,,-28,,,-20,-20,-29,-15,-22,-22,-6,3,-11,,-7,-26,,-32,,,,-8,,-35,2,,,-19,4,,,-7,,-13,-22,-15,-10,-9,,-28,-22,-6,-22,-3,-12,-31,-35,-3,,-18,-15,,,6,-9,-9,,-11,-10,,-17,,5,,-13,,,,,,,,,,,,,,,,,,-14,05/08/2021 06:15:41 +1000
2021-04-05,-2,8,9,,-7,21,,19,,,-2,,64,-39,,70,20,21,22,6,49,24,24,29,6,21,14,28,-2,-16,,,-29,,14,35,,21,,-10,,-1,29,-6,,,,20,20,,3,,25,,2,,,,-4,-14,22,11,,,31,3,-15,13,-5,,-5,,-10,15,17,,,17,35,,-17,16,-2,,,7,-5,8,,,16,,12,,,,-11,,-12,-12,,-3,,,-6,1,,-15,-21,-7,,,-20,-13,-1,,,0,,-43,3,-22,,,,-32,-8,,-12,-8,,-8,-7,-48,,,-28,-42,-14,-18,-7,-36,-2,-13,13,4,,-16,-10,-30,,,2,,,,,,,,,,,-20,,4,-32,-10,,,,,16,,-18,,-9,-17,,,,-21,,,,,,-3,,-5,-17,13,-15,-25,,-22,14,-11,14,,12,10,-3,-4,33,-17,,,-11,29,-2,-6,,,-13,3,-10,-4,,-7,,,24,-20,-19,3,2,-30,22,-1,2,,10,3,,-7,,,,,,-22,3,,,22,-6,,,-11,2,3,15,-2,5,-5,1,-13,-7,3,2,-14,-1,-12,7,11,-9,-6,-13,-16,,28,-1,-7,,-47,-1,,-6,,29,-6,-1,,,,,,,,,-25,,,,,,,,,-8,05/08/2021 06:15:41 +1000
2021-04-06,9,11,9,,20,21,24,4,,,3,,61,-33,,41,13,12,18,12,34,14,23,28,-4,3,28,13,32,2,,,-22,,-3,24,37,18,,-3,,0,26,-5,,,,15,21,,22,,20,,10,,,,10,-12,12,11,,,20,20,-1,4,-2,,-1,,9,8,22,,,8,23,,4,26,-5,-6,,8,-2,14,,,32,,27,,,,9,,2,21,,18,13,,6,10,,10,3,31,,,-4,6,12,,,18,,-25,16,1,,,32,-13,7,,11,13,18,,25,-5,,,22,2,29,5,31,20,14,34,47,32,,44,37,21,,,35,,,17,,,,5,,,,44,,32,19,3,,,,,28,,0,,10,-1,,24,,-6,,,,,,1,,5,-10,25,-4,-15,,-18,10,3,8,,9,10,5,-5,24,-7,,,-4,33,6,-7,,,-4,-6,1,-1,,0,10,,21,-5,-12,11,4,-27,13,5,11,,16,4,,-7,,,,26,,-19,2,,,14,,,0,-1,12,3,8,18,10,15,24,-2,6,9,22,2,18,-1,-6,27,28,9,21,24,,26,21,7,,5,12,,15,,44,22,15,,,,,,,,,,,,,,,,,,24,05/08/2021 06:15:41 +1000
2021-04-07,2,9,1,,10,7,5,-2,,,-3,,47,-25,,38,5,4,8,4,18,4,19,16,-11,-3,17,6,25,-9,,,-26,,-10,23,22,9,-1,-4,,-11,9,-13,,,,5,12,,24,,13,,6,,,,0,-18,1,-3,,,10,15,-12,-1,-9,,-8,,-5,8,5,,,-1,5,,2,17,-10,4,,-4,-6,3,,,29,,24,,,,4,,0,10,,13,-4,,4,6,,5,-8,21,,,-1,-1,19,,,10,,-24,14,-9,,,10,-7,6,,8,10,7,16,15,-5,,,18,-10,10,7,9,6,6,14,42,21,16,36,25,2,,,24,,,,,,,22,,,,41,,16,9,0,,,,,24,,-6,,4,-5,,13,,-4,,,-4,,,-3,,3,-8,6,-10,-10,,-16,9,2,6,,8,9,-6,-6,15,-9,,,-9,26,6,-5,,,-10,-8,-7,-1,,-2,0,,16,-12,-16,2,4,-31,13,2,3,,13,7,,-9,,,,28,,-25,-4,,,11,-2,,-7,-12,2,1,8,8,10,9,17,0,3,7,17,1,9,-3,-13,22,17,8,2,10,,34,17,12,,6,6,,5,,38,14,13,,,,,,,,,-18,,,,,,,,,7,05/08/2021 06:15:41 +1000
2021-04-08,3,8,2,,24,10,10,2,,,-6,,54,-34,,39,4,13,8,1,20,2,14,19,-5,1,14,8,18,-11,,,-24,,-5,15,23,14,,-6,,-10,10,-11,,,,11,18,,17,,16,,10,,,,2,-14,5,3,,,17,12,-4,-6,-4,,-6,,0,4,16,,,0,6,,6,22,-12,-19,,-1,1,8,,,22,,16,,,,4,,-1,6,,17,2,,5,8,,6,-7,34,,,-1,3,18,,,13,,-23,15,-9,,,,-11,4,,5,8,,10,14,-14,,,12,22,12,-1,20,4,12,18,47,19,,30,25,2,,,20,,,27,,,,19,,,,32,,10,13,0,,,,,25,,-5,,1,-7,,,,-5,,,,,,-3,,4,-11,9,-6,-15,,-20,2,-7,6,,8,9,1,-13,17,-11,,,-12,29,1,-8,,,-7,-13,-7,4,,-4,-3,,11,-15,-17,-3,-1,-27,5,0,0,-3,2,0,,-8,,,,,,-21,-7,,,6,-6,,-8,-6,8,-2,1,6,9,6,13,-11,-1,11,14,-7,11,-9,-12,15,6,5,9,13,,28,13,1,,-8,10,,7,,39,17,13,,,,,,,,,,,,,,,,,,11,05/08/2021 06:15:41 +1000
2021-04-09,5,3,2,,15,11,23,-6,,,4,,36,-35,,45,2,-3,21,6,20,3,16,21,-10,-8,20,-1,22,-13,,,-23,,-14,23,27,11,,-2,,-4,16,-10,,,,19,14,,16,,17,,3,,,,-2,-12,3,7,,,19,8,-12,1,-4,,-2,,9,2,14,,,-2,12,,3,6,-2,12,,-2,0,4,,,31,,23,,,,4,,-1,5,,10,1,,1,8,,2,0,25,,,-5,7,12,,,10,,-17,9,-7,,,21,-4,5,,5,11,0,22,13,0,,,6,-9,14,-3,12,3,19,18,42,23,,39,18,5,,,25,,,,,,,12,,,,27,,19,4,-2,,,9,,32,,-7,,12,-11,,13,,-7,,,-14,,,1,,5,-6,-3,-7,-13,,-13,12,4,3,,8,18,4,-9,30,-10,,,-8,29,10,-10,,,-1,-6,-4,13,,-2,12,,18,-9,-12,10,11,-24,16,13,1,,15,10,,-6,,,,32,,-22,-9,,,13,-21,,-2,-13,7,8,4,13,13,9,1,-13,-4,10,12,-8,15,-7,-20,17,19,8,18,12,,30,8,12,,6,9,,2,,33,15,6,,,,,,,,,-9,,,,,,,,,10,05/08/2021 06:15:41 +1000
2021-04-10,2,5,2,,11,15,,-4,,,-2,,25,-26,,45,2,1,10,3,17,4,9,16,-9,-2,15,-3,27,-16,,,-12,,-13,14,,13,,2,,-10,15,-18,,,,8,12,,18,,15,,1,,,,-3,-18,-8,3,,,15,6,-17,3,-8,,-6,,-23,-5,11,,,-11,2,,3,10,-7,,,-5,-18,3,,,27,,16,,,,4,,-4,3,,10,,,5,6,,-2,-4,24,,,-4,8,10,,,10,,-14,0,-13,,,,-10,-3,,2,9,,12,12,-6,,,7,-9,8,-8,16,3,9,16,41,13,,,14,1,,,29,,,18,,,,,,,,33,,8,-5,-4,,,,,33,,-6,,10,-16,,,,-12,,,,,,-3,,0,-9,-26,-1,-24,,-18,9,-10,-2,,6,14,3,-12,11,-10,,,-13,21,2,-13,,,-5,-9,-8,5,,-7,,,14,-16,-17,8,6,-13,11,9,2,,16,3,,-11,,,,,,-21,-22,,,11,-33,,-7,-14,-2,3,6,6,2,8,6,-14,-4,8,12,-14,12,-12,-21,14,28,-1,6,12,,29,-1,15,,-4,4,13,7,,42,24,8,,,,,,,,,-10,,,,,,,,,5,05/08/2021 06:15:41 +1000
2021-04-11,0,6,1,,,7,,-1,,,4,,40,-34,,37,2,0,15,5,17,7,13,10,-8,0,12,-2,13,-13,,,-13,,-14,12,,4,,,,5,12,-21,,,,4,13,,24,,2,,-6,,,,-9,-13,-9,-2,,,14,4,-13,3,-12,,-7,,-7,-4,7,,,-7,4,,-3,16,-12,,,-3,,0,,,25,,8,,,,4,,-5,2,,9,,,3,5,,-1,-7,30,,,,6,16,,,14,,-17,1,-14,,,,,1,,3,9,,,11,6,,,10,-5,-1,-1,7,1,,12,36,13,,,10,-3,,,26,,,,,,,,,,,30,,,,-5,,,,,20,,,,4,-19,,,,-12,,,,,,-8,,-3,-11,-27,-6,-23,,-25,6,-3,-7,,9,6,-19,-15,9,-16,,,-14,13,0,-15,,,-6,-20,-12,6,,-11,,,12,-15,-31,7,-1,-21,11,3,-10,,6,-1,,-18,,,,,,-32,-19,,,3,-31,,,-18,-11,1,-2,11,-4,3,,-9,-6,13,14,-19,4,-14,-33,8,-18,4,1,,,23,-3,7,,-12,3,,2,,32,16,3,,,,,,,,,,,,,,,,,,7,05/08/2021 06:15:41 +1000
2021-04-12,3,9,3,,13,23,,-2,,,3,,23,-29,,48,11,12,10,5,25,-2,21,20,-9,-8,18,3,20,-11,,,-26,,-4,25,,11,2,1,,-2,6,-14,,,,15,10,,28,,15,,8,,,,0,-12,8,8,,,18,10,-11,5,-3,,-5,,16,1,13,,,-2,14,,7,19,-9,,,1,-4,6,,,30,,23,,,,5,,-2,6,,19,,,8,8,,3,0,21,,,-5,3,17,,,11,,-13,11,-7,,,,-4,7,,7,14,,,19,-7,,,1,-8,12,0,13,-3,10,14,42,24,,55,19,4,,,32,,,,,,,,,,,22,,15,,-1,,,,,30,,-8,,12,-2,,,,-7,,,,,,-3,,4,-7,-7,-6,-15,,-14,10,-6,7,,7,13,0,-4,23,-12,,,-7,17,7,-7,,,-5,-1,-6,4,,0,,,17,-10,-15,5,6,-22,14,9,0,,14,6,,-5,,,,,,-17,-10,,,10,-26,,,-10,-3,7,5,11,5,7,15,6,-4,11,19,-15,15,-4,-15,24,-66,5,3,,,45,14,20,,0,9,,9,-4,42,10,9,,,,,,,,,-15,,,,,,,,,5,05/08/2021 06:15:41 +1000
2021-04-13,3,6,2,,14,17,13,0,,,-2,,43,-32,,29,8,14,13,2,27,10,15,20,-10,-6,12,5,22,-11,,,-26,,-9,14,10,12,,-6,,-4,18,-14,,,,9,8,,13,,13,,2,,,,2,-13,3,-5,,,17,11,-9,4,-8,,-5,,14,1,14,,,2,17,,3,15,-7,-7,,-3,-10,3,,,21,,12,,,,5,,-1,8,,15,-7,,5,6,,1,-1,28,,,-6,7,6,,,14,,-20,3,-3,,,9,-10,2,,6,7,,17,11,-9,,,0,-16,13,-7,8,2,12,14,30,19,,44,15,5,,2,23,,,0,,,,3,,,,19,,18,0,-2,,,,,23,,-1,,6,-4,,13,,-7,,,,,,-4,,0,-11,3,-11,-19,,-21,8,-5,1,,7,7,0,-8,17,-11,,,-8,9,3,-10,,,-9,-6,-6,-1,,-2,-2,,15,-9,-15,4,2,-25,8,6,-6,,16,-1,,-8,,,,18,,-22,-8,,,2,-20,,-8,-9,-6,2,4,10,5,9,6,-4,-3,6,18,-8,15,-5,-12,19,-22,4,6,6,,18,9,8,,7,6,,9,,34,22,13,,,,,,,,,-17,,,,,,,,,13,05/08/2021 06:15:41 +1000
2021-04-14,2,8,2,,15,14,4,-3,,,-2,,33,-27,,38,6,11,8,0,20,14,22,19,-10,-5,10,4,20,-14,,,-25,,-9,18,18,15,,5,,-8,11,-15,,,,13,8,,23,,18,,3,,,,1,-12,5,-1,,,14,10,-11,6,-7,,-4,,12,8,11,,,-2,5,,5,15,-4,8,,-3,-4,4,,,26,,18,,,,3,,-1,6,,14,-8,,1,8,,4,-11,22,,,-3,2,17,,,9,,-16,9,-7,,,5,-9,2,,3,11,,15,14,-2,,,6,-14,10,-1,8,4,3,12,42,19,20,52,21,7,,6,20,,,,,,,19,,,,34,,13,10,-3,,,,,28,,-7,,3,-11,,6,,-3,,,,,,-4,,1,-9,-3,-10,-13,,-12,9,-3,2,,9,9,-7,-2,14,-9,,,-8,12,8,-7,,,-4,-6,-10,1,,0,0,,17,-14,-12,7,7,-26,12,4,0,,14,8,,-8,,,,29,,-26,-9,,,9,-16,,-8,-14,1,5,9,9,11,7,5,-3,0,-1,12,-8,11,-7,-8,20,-12,4,4,11,,30,8,15,,7,9,,7,,41,15,17,,,,,,,,,-18,,,,,,,,,6,05/08/2021 06:15:41 +1000
2021-04-15,3,8,2,,19,14,15,5,,,-2,,44,-30,,44,7,14,8,2,21,0,15,21,0,-3,8,4,15,-17,,,-23,,-7,24,11,18,6,9,,-3,19,-11,,,,13,11,,25,1,18,,0,,,,5,-17,7,4,,,18,8,-4,3,-3,,-2,,1,9,17,,,-1,3,,8,15,-13,-19,,-5,2,7,,,22,,14,,,,4,,0,6,,17,-1,,3,2,,1,2,29,,,-1,5,18,,,15,,-11,16,-9,,,,-9,2,,10,8,,12,13,-8,,,6,6,11,-1,20,-4,17,17,40,20,,35,23,1,,-6,26,,,,,,,20,,,,27,,2,7,-3,,,,,30,,-12,,-1,-10,,,,-4,,,,,,-4,,4,-13,-5,-13,-16,,-19,2,-12,-1,,6,8,-2,-7,15,-11,,,-13,9,9,-12,,,-6,-13,-7,2,,-6,-1,,12,-13,-15,1,6,-26,11,2,2,-6,5,3,,-6,,,,,,-23,-13,,,11,-27,,-11,-10,0,1,3,12,12,6,5,-13,-5,12,11,-12,10,-8,-18,11,6,9,12,10,,33,5,2,,3,13,,10,,44,16,18,,,,,,,,,,,,,,,,,,13,05/08/2021 06:15:41 +1000
2021-04-16,5,3,3,,13,18,28,2,,,2,,42,-29,,47,5,8,17,8,25,5,15,24,-4,-7,15,-2,19,-18,,,-21,,-7,33,11,22,,-1,,-3,23,-8,,,,19,28,,23,,15,,-4,,,,-2,-10,8,8,,,20,9,-13,-3,-3,,-1,,-3,6,11,,,0,12,,5,6,-4,9,,-2,-2,4,,,30,,18,,,,4,,1,5,,8,0,,3,2,,1,3,21,,,1,6,15,,,12,,-19,13,-7,,,15,-4,2,,-21,13,,24,13,4,,,5,-16,14,-1,8,-2,14,16,39,24,,41,17,7,,-13,30,,,,,,,14,,,,27,,19,1,-3,,,12,,35,,-10,,10,-10,,13,,-4,,,-21,,,1,,5,-6,-17,-6,-15,,-12,12,-7,1,,11,18,2,-5,28,-6,,,-9,15,13,-9,,,-4,-2,-7,9,,2,12,,20,-6,-11,7,12,-23,18,11,10,-8,12,12,,-7,,,,28,,-21,-11,,,17,-32,,-3,-16,6,6,6,13,11,8,-3,-13,-4,6,10,-17,11,-5,-24,15,12,13,11,13,,28,6,14,,4,12,,0,,34,12,5,,,,,,,,,-12,,,,,,,,,18,05/08/2021 06:15:41 +1000
2021-04-17,3,4,2,,2,17,,-1,,,6,,42,-37,,44,3,16,8,6,23,-4,9,16,-7,0,8,0,19,-21,,,-14,,-10,23,12,18,,-3,,-2,15,-16,,,,13,14,,25,,18,,-13,,,,-5,-10,-7,3,,,17,-3,-20,-1,-9,,-6,,-32,-1,8,,,-6,3,,0,3,-9,,,-8,-15,1,,,27,,16,,,,6,,1,4,,8,,,5,1,,-4,1,22,,,0,9,10,,,12,,-20,6,-12,,,,-12,-5,,8,9,,9,9,-3,,,2,-10,5,-9,10,-2,9,12,39,8,,,12,-2,,,37,,,9,,,,,,,,25,,7,-10,-3,,,,,25,,-5,,12,-15,,,,-6,,,,,,-1,,-1,-10,-23,5,-15,,-11,8,-13,0,,8,16,1,-10,18,-8,,,-14,10,9,-12,,,-9,-4,-6,4,,-5,,,17,-13,-4,13,6,-13,13,4,16,,16,7,,-9,,,,,,-19,-21,,,13,-33,,-18,-18,-3,3,10,7,6,8,3,-16,-6,13,6,-22,6,-8,-22,10,22,2,1,17,,36,-1,17,,-1,6,6,4,,44,27,10,,,,,,,,,-14,,,,,,,,,12,05/08/2021 06:15:41 +1000
2021-04-18,3,8,1,,,7,,1,,,-3,,41,-36,,40,6,4,8,10,19,2,14,14,-7,-4,-5,-4,4,-16,,,-15,,-13,27,,9,,,,3,10,-16,,,,15,19,,34,,8,,-19,,,,-10,-15,-6,-2,,,14,1,-20,4,-13,,-7,,-16,-3,8,,,-4,3,,0,15,-18,,,-8,,-1,,,28,,7,,,,9,,2,3,,7,,,6,12,,-3,2,20,,,,12,18,,,20,,-17,11,-6,,,,,4,,10,12,,,9,8,,,6,-8,-1,-13,6,-7,,10,35,6,,,7,-5,,,32,,,,,,,,,,,22,,16,,-2,,,,,29,,-1,,9,-9,,,,-9,,,,,,-3,,5,-7,-37,-1,-14,,-16,11,-11,2,,15,14,-7,-13,16,-12,,,-12,9,9,-10,,,-8,-10,-6,4,,-6,,,21,-11,-18,9,7,-15,19,4,6,,16,5,,-10,,,,,,-26,-14,,,6,-37,,,-16,-12,11,8,13,5,8,,-7,-3,9,11,-25,6,-6,-19,16,,3,13,,,36,-1,14,,-2,9,,5,,36,,11,,,,,,,,,,,,,,,,,,18,05/08/2021 06:15:41 +1000
2021-04-19,3,9,3,,13,15,,3,,,3,,28,-34,,48,12,10,15,8,26,-5,18,21,-5,-4,4,2,17,-17,,,-27,,-7,38,6,17,,7,,-1,4,-12,,,,24,19,,34,,12,,0,,,,0,-10,10,9,,,21,7,-14,8,-5,,-2,,-1,3,18,,,5,12,,7,17,-13,,,0,-2,7,,,29,,22,,,,4,,-1,7,,14,,,7,5,,-3,3,14,,,-3,2,18,,,14,,-18,15,-4,,,,-7,3,,12,10,5,,19,-11,,,5,-8,12,2,13,-4,12,16,43,21,,45,19,7,,,35,,,,,,,19,,,,25,,16,7,-1,,,,,29,,-7,,9,-1,,,,-2,,,,,,-4,,1,-8,-24,-5,-14,,-12,10,-1,9,,10,14,-2,-9,21,-10,,,-9,4,7,-4,,,-8,-4,-4,-1,,4,,,15,-10,-12,6,2,-26,18,3,6,,13,11,,-4,,,,,,-17,-11,,,10,-36,,,-12,-2,8,5,14,6,11,17,4,-1,12,14,-18,11,-3,-21,24,30,10,10,,,51,14,19,,-1,16,,10,-4,48,15,16,,,,,,,,,-8,,,,,,,,,10,05/08/2021 06:15:41 +1000
2021-04-20,2,5,1,,12,16,19,1,,,-5,,47,-33,,32,9,6,13,3,29,-2,12,21,-8,-9,-1,4,16,-19,,,-26,,-12,19,-4,17,-7,-3,,-2,11,-11,,,,15,14,,21,,18,,-7,,,,2,-11,5,3,,,14,7,-15,4,-8,,-5,,-1,3,15,,,-1,14,,3,8,-11,-7,,-2,-9,3,,,22,,15,,,,5,,-1,8,,12,-4,,3,2,,-1,2,14,,,-7,6,7,,,16,,-19,10,-1,,,23,-10,0,,8,4,,12,11,-12,,,6,-12,13,-4,9,-2,14,16,29,19,,35,15,10,,9,23,,,5,,,,6,,,,23,,20,2,0,,,,,30,,-2,,9,-1,,15,,-5,,,,,,-7,,-1,-10,-17,-15,-18,,-22,3,-9,0,,3,6,-7,-15,16,-17,,,-14,2,7,-14,,,-11,-15,-5,-2,,-2,,,10,-11,-17,4,-3,-34,11,-1,-1,,9,-1,,-13,,,,15,,-27,-13,,,-2,,,-9,-12,-7,-1,2,11,3,10,6,-6,-2,-2,13,-21,11,-5,-22,18,27,7,17,15,,20,10,11,,3,9,,7,,39,24,18,,,,,,,,,,,,,,,,,,22,05/08/2021 06:15:41 +1000
2021-04-21,2,9,0,,11,14,11,-1,,,-9,,42,-29,,39,5,9,11,3,22,0,19,18,-11,-7,1,8,12,-18,,,-25,,-10,19,-4,20,-5,5,,-7,3,-11,,,,16,4,,23,,14,,-3,,,,-1,-10,5,-3,,,10,4,-19,10,-2,,-8,,9,9,6,,,-3,1,,1,16,-14,7,,-5,-2,3,,,27,,16,,,,3,,-1,3,,15,0,,0,6,,-3,-1,15,,,-5,5,17,,,11,,-16,11,-11,,,,-10,-1,,4,4,,15,12,-5,,,10,-12,5,2,5,0,6,10,35,18,9,42,22,5,,,23,,,,,,,20,,,,34,,2,0,-3,,,,,31,,-4,,4,-10,,12,,-5,,,-10,,,-3,,4,-5,-21,-7,-7,,-10,7,-4,6,,11,12,-6,-5,18,-5,-26,,-9,10,13,-5,,,-5,-2,-7,-1,,3,,,21,-13,-13,12,6,-29,16,-2,4,,17,14,,-2,,,,25,,-27,-9,,,13,,,-10,-14,-4,8,11,6,12,8,9,-5,1,2,7,-23,10,0,-17,18,14,6,6,11,,32,5,17,,3,12,,6,,43,21,15,,,,,,,,,-20,,,,,,,,,6,05/08/2021 06:15:41 +1000
2021-04-22,4,8,2,,20,17,13,4,,,-7,,47,-34,,40,7,14,12,-1,25,-1,14,24,-9,-4,-1,10,11,-21,,,-24,,-5,17,5,20,0,2,,-6,14,-11,,,,15,17,,20,,15,,-3,,,,5,-15,6,3,,,17,6,-10,1,-1,,-5,,11,8,14,,,-2,3,,4,13,-13,-15,,-1,-1,8,,,21,,13,,,,6,,1,8,,18,2,,6,8,,0,4,29,,,0,11,23,,,16,,-13,17,-7,,,,-10,2,,4,9,,14,15,-4,,,7,12,10,-2,18,0,15,18,45,27,,37,29,7,,0,28,,,,,,,19,,,,30,,4,6,-3,,,0,,29,,-9,,0,-12,,,,-7,,,,,,-1,,7,-9,-17,-8,-14,,-17,4,-8,8,,13,15,2,-9,23,-8,,,-12,7,11,-8,,,-6,-10,-4,5,,-3,,,14,-10,-11,1,8,-29,12,2,2,-10,10,9,,-4,,,,,,-23,-9,,,14,-30,,-10,-11,-1,5,6,7,10,8,10,-11,-1,9,10,-17,11,-4,-21,12,4,10,21,8,,40,5,6,,-1,12,,8,,43,22,20,,,,,,,,,,,,,,,,,,11,05/08/2021 06:15:41 +1000
