,AUS,Australian Capital Territory,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,last_updated
2021-03-29,-31,-15,-29,,4,-26,,-51,,,-26,,-27,,,-23,-22,-27,-11,-21,-16,-32,-36,-6,-24,-25,-30,-22,-49,-36,,,-36,,-23,,,-16,,,,-20,-14,-32,,,-21,-19,-19,,,,-23,,-28,-34,,,-26,-26,-40,,,,-6,-48,-8,,-7,,-27,,-19,-23,,,-34,-19,-16,,-29,-28,-34,-13,,-26,-25,-31,,,-25,-61,-16,,,-47,-30,,-37,-35,,-38,,,-34,-22,,-45,-25,-24,,,,-19,-3,,,-26,,32,-21,-25,,,,,-26,,-47,11,,-16,-16,-12,,,0,,17,-20,-8,30,,22,-27,-10,,,-37,1,2,,-29,,,,,,,,,,,,,,-55,-13,,,,,-17,,18,,,-16,,-12,,-9,,-28,,,,-43,,-17,-25,,,-61,,-42,-37,,11,,2,-58,-19,-38,-42,-44,,,-32,,-13,-60,,,-6,-29,-32,,,-40,,,-15,-15,-27,-28,-30,-49,-11,-30,-19,,-40,-30,-22,-40,,,,-25,,-50,-35,,,-47,,,,,,-23,-23,,-32,-19,,-14,-12,-37,-29,,-17,15,-27,-18,-30,7,-41,,,-5,-9,5,,-8,-21,-6,-21,-9,-28,-18,-18,,,,,,39,,,,,,,5,-9,,,-28,3,05/08/2021 06:16:17 +1000
2021-03-30,-34,-20,-28,,,-25,,-51,,,-33,,-30,,,-26,-18,-26,-28,-23,-12,-32,-35,-9,-25,-23,-26,-23,-43,-28,,,-36,,-21,,,-17,,,,-24,-12,-30,,,-20,-19,-30,,,,-23,,-6,-42,,,-29,-39,-43,,,,-9,-38,-21,,-6,,-29,,-21,-25,-20,,-28,-15,-15,,-33,-14,-33,-9,,-29,-22,-29,,,-26,,-23,,,-44,-57,,-72,-37,,-44,,,-43,-57,,-51,-37,,,,,-54,-22,,,-64,,7,-58,-36,,,,,-41,,-54,-4,,-23,-14,-4,,,-5,,19,-21,-9,21,,13,-27,-15,,,-35,-10,2,,-31,,,,,,,,,,,,,,-59,-18,,,,,-18,,,,,-16,,-23,,-12,,-31,,,,-42,,-27,-33,,,-61,,-39,-35,,1,,-8,-60,-21,-41,-47,-44,,,-32,,-21,-53,,,-17,-24,-36,,,-43,,,-20,-24,-29,-30,-35,-46,-19,-31,-18,,-39,-33,-30,-41,,,,-36,,-48,-21,,,-43,,,,,,-21,-22,,-36,-16,,-18,0,-30,-39,,-12,21,-32,-18,-31,7,-28,-4,-15,-3,-14,-1,,-4,-16,5,-18,-8,-25,-7,-19,,,,,,5,,,,,,,4,-1,,,-20,-1,05/08/2021 06:16:17 +1000
2021-03-31,-32,-14,-27,,-3,-24,,-48,,,-31,,-28,,,-30,-18,-23,-19,-24,-13,-29,-41,-9,-23,-19,-20,-22,-50,-47,,,-36,,-19,,,-14,,,,-20,-12,-29,,,-18,-22,-28,,,,-14,,-6,-30,,,-23,-38,-38,,,,-8,-37,-8,,-8,,-25,,-11,-20,-22,,-30,-15,-14,,-34,-7,-35,-3,-13,-25,-14,-28,,,-22,,-13,,,-37,-55,,-70,-38,,-47,,,-42,-55,,-52,-39,,,,,-48,-10,,,-59,,4,-59,-38,,,,,-42,,-52,-1,,-22,-14,-8,,,-12,,9,-29,-13,16,,14,-28,-20,,,-35,-4,-15,,-23,,,,,,,,,,,,,,-56,-13,,,,,-13,,,,20,-17,,-18,,-5,,-15,,,,-40,,-23,-30,,,-52,,-37,-37,,11,,-1,-52,-17,-37,-42,-46,,,-32,,-14,-52,,,5,-27,-28,,,-38,,,-21,-17,-25,-29,-33,-45,-21,-29,-12,,-34,-29,-33,-37,,,,-23,,-48,-22,,,-45,,,,,,-13,-19,,-29,-14,,-9,0,-26,-38,,-13,19,-24,-13,-31,8,-43,7,6,2,-13,1,,-8,-15,-11,-19,-13,-25,-24,-14,,,,,,32,,,,,,,4,3,,,-25,1,05/08/2021 06:16:17 +1000
2021-04-01,-28,-8,-22,,-12,-20,,-41,,,-18,,-24,,,-25,-10,-15,-25,-17,-19,-30,-27,-9,-14,-13,-7,-26,-16,-19,,,-34,,-12,,,-10,,,,-24,-8,-26,,,-18,-20,-26,,,,-18,,23,-11,,,-22,-42,-31,,,,-5,-27,-13,,-8,,-21,,-11,-17,-20,,,-16,-18,,-30,6,-35,,,-25,-13,-23,,,-19,-62,-9,,,-34,-46,,-62,-24,,-33,,,-41,-47,,-45,-26,,,,,-39,-1,,,-43,,15,-38,-26,,,,,-32,,-50,26,,-20,-11,-6,,,-4,,7,-21,-6,27,,23,-23,-10,,,-32,-15,-10,,-16,,,,,,,,,,,,,,-55,-6,,,,,4,,,,,-22,,18,,,,6,,,,-38,,-24,-27,,,-53,,-37,-36,,-2,,0,-49,-20,-38,-45,-43,,,-33,,-15,-52,,,10,-23,-24,,,-39,,,-22,-10,-18,-25,-32,-45,-21,-2,-6,,-33,-27,-29,-40,,,,-26,,-44,-3,,,-45,,,,,,-15,-22,,-30,-11,,-13,-4,-25,-20,,-17,32,-16,-13,-11,15,-39,12,5,1,-15,0,,-4,-15,-1,-15,-8,-25,3,-18,,,,,,19,,,,,,,0,-1,,,-3,12,05/08/2021 06:16:17 +1000
2021-04-02,-55,-56,-49,,-30,-57,,-54,,,3,,-47,-58,,-61,-64,-45,-24,-26,-57,-52,-44,-55,-40,-61,-48,-60,-13,-33,,,-59,,-38,,,-29,,,,-36,-44,-58,,,-51,-61,-49,,,,-75,,46,11,,,-46,-58,-31,,,,-53,-65,-43,,-35,,-51,,-42,-38,-33,,,-48,-64,,-51,-9,-64,,,-49,-39,-49,,,-52,,-41,,,-78,-60,,-72,-49,,-53,,,-50,-65,,-59,-23,,,,,-58,-43,,,-68,,-37,-52,-46,,,,,-41,,-72,-35,,-21,-48,-58,,,-55,,-42,-45,-50,-49,,-35,-57,-59,,,-58,-39,-57,,-42,,,,,,,,,,,,,,,-33,,,,,-23,,-15,,-40,-61,,-20,,-52,,-10,,,,-61,,-48,-69,,-18,-62,,-69,-67,,-57,,-59,-59,-62,-63,-67,-65,,,-64,,-56,-68,,,-44,-57,-48,,,-64,,,-57,-56,-26,-55,-72,-65,-61,-39,-15,,-63,-74,-56,-65,,,,-50,,-51,71,,,-68,,,,,,-53,-61,,-50,-57,,-58,-68,-50,-48,,-63,-17,-42,-63,-32,-67,-59,-33,-7,-63,-48,-76,,-80,-57,-4,-71,-80,-64,-58,-58,,,,,,28,,,,,,,-77,-62,-57,,-42,-66,05/08/2021 06:16:17 +1000
2021-04-03,-29,-21,-22,,-33,-31,,-55,,,31,,-25,,,-37,-14,-27,-21,16,-14,-17,-38,-22,-5,-4,-24,-29,-4,-46,,,-20,,-15,,,-23,,,,-17,-14,-40,,,-30,-27,-33,,,,-16,,-8,30,,,-22,-32,-16,,,,-17,-62,-35,,-29,,-39,,-13,-7,,,,-23,-23,,-54,-19,-53,,,-25,-26,-41,,,-39,,-33,,,-46,-38,,-52,-41,,-42,,,-39,-40,,-34,-50,-37,,,,-34,-15,,,-22,,63,-48,-54,,,,,-39,,-62,14,,-7,-34,-31,,,-42,,-15,-52,-32,-16,,-14,-49,-39,,,-46,-36,-32,,-44,,,,,,,,,,,,,,,-28,,,,,-28,,,,,-31,,18,,,,-36,,,,-31,,-6,-29,,,-21,,-46,-42,,-21,,-29,-58,2,-46,-32,-28,,,-42,,-24,-36,,,-11,-24,-39,,,-35,,,-22,-23,,-26,-34,-24,-19,-13,7,,-31,-26,,-46,,,,-27,,-40,39,,,-44,,,,,,5,-21,,-17,-29,,-31,-16,-65,-56,,-24,14,-45,-11,-36,4,-58,,,2,-11,-17,,-25,-34,-3,-31,-47,-42,-34,-31,,,,,,,,,,,,,,-15,,,,27,05/08/2021 06:16:17 +1000
2021-04-04,-33,-23,-25,,-30,-33,,-57,,,43,,-16,,,-30,-28,-30,,,-23,-8,-27,-21,5,-23,5,-29,-18,-29,,,-17,,-14,,,-12,,,,-7,-23,-35,,,-21,-21,-17,,,,-59,,9,61,,,-16,-22,-12,,,,-12,-59,-39,,-15,,-31,,-20,3,,,,-15,-29,,-52,-21,-54,,,-31,-16,-37,,,-39,,-28,,,-54,-50,,-62,-54,,-49,,,-47,-54,,-62,-44,,,,,-40,-43,,,-40,,-8,-50,-59,,,,,-37,,-68,-19,,-39,-34,-45,,,,,-29,-50,-29,-10,,-16,-38,-28,,,-38,-22,-35,,-48,,,,,,,,,,,,,,,-19,,,,,-26,,-27,,,-15,,-3,,,,-15,,,,-38,,-13,-31,,,-44,,-47,-32,,-24,,-24,-64,-7,-47,-19,-42,,,-44,,-22,-52,,,-12,-21,-30,,,-45,,,-29,-30,,-31,-28,-28,5,-32,-7,,-31,-50,,-43,,,,,,-48,77,,,-44,,,,,,18,-28,,-11,-38,,-29,-25,-68,-50,,-45,8,-36,-23,-35,-29,-59,,,-6,-13,-36,,-26,-29,,-44,,-46,-43,-36,,,,,,,,,,,,,,,,,,-29,05/08/2021 06:16:17 +1000
2021-04-05,-54,-50,-49,,-33,-58,,-55,,,-17,,-51,,,-64,-56,-44,-36,9,-59,-55,-48,-53,-44,-53,-26,-63,-35,-40,,,-62,,-39,,,-39,,,,-53,-41,-61,,,-56,-65,-57,,,,-27,,37,34,,,-39,-62,-29,,,,-53,-55,-50,,-37,,-46,,-23,-39,-39,,,-54,-63,,-58,-25,-65,,,-47,-26,-53,,,-41,-71,-34,,,-62,-60,,-71,-52,,-45,,,-51,-71,,-64,-40,-36,,,,-61,-27,,,-61,,3,-59,-51,,,,,-50,,-71,-19,,-16,-48,-70,,,-56,,-46,-45,-58,-47,,-33,-59,-52,,,-61,-45,-59,,-38,,,,,,,,,,,,,,,-26,,,,,-19,,29,,-35,-60,,-18,,-52,,-7,,,,-59,,-24,-68,,,-72,,-71,-64,,-42,,-56,-58,-54,-65,-68,-55,,,-61,,-46,-75,,,-24,-60,-40,,,-71,,,-49,-44,-17,-49,-68,-68,-61,-32,-12,,-66,-58,-53,-65,,,,-61,,-59,14,,,-68,,,,,,-47,-60,,-40,-51,,-53,-63,-46,-37,,-63,-28,-17,-54,-34,-57,-60,-19,-8,-52,-50,-65,,-71,-57,,-67,-80,-64,-49,-58,,,,,,16,,,,,,,-73,-70,,,-24,-58,05/08/2021 06:16:17 +1000
2021-04-06,-36,-25,-34,,-24,-35,-51,-45,,,-30,,-34,,,-43,-29,-29,-39,-1,-28,-41,-42,-24,-28,-34,-29,-36,-32,-26,,,-43,,-21,,,-25,,,,-32,-18,-38,,,-30,-40,-40,,,,-25,,16,-26,,,-35,-47,-43,,,,-26,-43,-14,,-23,,-31,,-20,-24,-28,,-18,-31,-33,,-48,-11,-34,8,,-34,-23,-39,,,-20,-72,-11,,,-45,-38,,-48,-29,,-33,,,-42,-39,,-47,-29,,,,,-41,-7,,,-36,,22,-40,-40,,,,,-36,,-58,5,,-15,-14,-11,,,-14,,9,-21,-10,9,,7,-35,-13,,,-35,-8,-4,,-15,,,,,,,,,,,,,,-45,-19,,,,,-7,,,,-16,-46,,-10,,-34,,-11,,,,-48,,-30,-45,,,-63,,-54,-47,,-16,,-29,-52,-34,-48,-54,-57,,,-47,,-26,-58,,,-17,-36,-37,,,-49,,,-32,-31,-55,-40,-47,-54,-39,-18,-21,,-49,-37,-37,-50,,,,-48,,-50,-15,,,-52,,,,,,-28,-39,,-48,-23,,-43,-16,-27,-39,,-24,7,-26,-12,-30,-8,-47,-1,-1,-18,-28,-25,,-15,-29,2,-29,-18,-38,-17,-25,,,,,,7,,,,,,,-13,-23,,,-17,-21,05/08/2021 06:16:17 +1000
2021-04-07,-34,-22,-33,,-18,-33,,-48,,,-32,,-31,,,-40,-25,-28,-39,-26,-25,-30,-42,-20,-24,-29,-34,-31,-41,-49,,,-39,,-17,,,-24,,,,-25,-22,-35,,,-31,-36,-35,,,,-22,,7,-29,,,-36,-46,-43,,,,-22,-41,-12,-60,-15,,-40,,-20,-32,-25,,-20,-28,-30,,-42,-16,-35,-1,-12,-32,-24,-40,,,-23,-67,-11,,,-44,-33,,-42,-33,,-38,,,-33,-29,,-46,-36,,,,,-31,2,,,-31,,8,-32,-36,,,,,-30,,-54,5,,-4,-17,-12,,,-16,,4,-25,-12,28,,5,-35,-21,,,-37,-11,-17,,-26,,,,,,,,,,,,,,-50,-21,,,,,-17,,,,-3,-33,,-7,,-30,,-6,,,,-46,,-29,-41,,,-58,,-48,-44,,-2,,-16,-55,-26,-45,-49,-55,,,-42,,-23,-58,,,-10,-35,-35,,,-49,,,-28,-29,-32,-41,-43,-50,-30,-26,-29,,-43,-39,-35,-43,,,,-35,,-52,-6,,,-52,,,,,,-24,-32,,-35,-22,,-37,-16,-29,-31,,-24,6,-21,-6,-28,-7,-43,1,-23,-7,-23,-21,,-14,-28,3,-27,-22,-31,-18,-23,,,,,,31,,,,,,,-11,-18,,,-28,-22,05/08/2021 06:16:17 +1000
2021-04-08,-32,-18,-29,,-8,-29,,-48,,,-25,,-31,,,-32,-21,-24,-35,-18,-25,-30,-38,-18,-14,-24,-24,-32,-36,-39,,,-35,,-14,,,-17,,,,-31,-18,-32,,,-32,-33,-32,,,,-27,,-3,-9,,,-31,-47,-35,,,,-18,-46,-13,,-6,,-28,,-18,-23,-24,,,-28,-24,,-33,-21,-36,-14,,-32,-14,-30,,,-22,-63,-6,,,-43,-31,,-41,-32,,-38,,,-25,-15,,-36,-32,,,,,-25,-11,,,-22,,19,-26,-40,,,,,-22,,-49,8,,-21,-15,-9,,,-6,,10,-21,-7,18,,14,-24,-4,,,-35,0,-7,,-24,,,,,,,,,,,,,,-52,-23,,,,,-13,,,,,-32,,-2,,-14,,-14,,,,-46,,-33,-39,,,-57,,-41,-42,,-10,,-19,-56,-24,-43,-50,-51,,,-38,,-19,-58,,,-9,-33,-33,,,-45,,,-24,-32,-30,-39,-40,-51,-34,-16,-29,,-44,-45,-42,-42,,,,-36,,-53,6,,,-52,,,,,,-23,-32,,-35,-21,,-35,-10,-31,-44,,-28,18,-26,-7,-32,3,-53,1,-7,-15,-13,-20,,-12,-28,1,-27,-14,-37,-16,-24,,,,,,16,,,,,,,-9,-17,,,-23,-21,05/08/2021 06:16:17 +1000
2021-04-09,-31,-16,-29,,-7,-28,,-47,,,-23,,-27,-52,,-34,-20,-21,-30,-27,-21,-32,-32,-18,-17,-25,-30,-27,-22,-25,,,-36,,-13,,,-16,,,,-23,-16,-32,,,-28,-26,-21,,,,-15,,-8,-18,,,-29,-43,-33,,,,-12,-56,-14,,-10,,-24,,-17,-28,-25,,-9,-20,-22,,-46,-18,-31,-6,,-31,-22,-40,,,-31,,-15,,,-45,-30,,-40,-30,,-43,,,-28,-19,,-43,-28,,,,,-19,-9,,,-26,,35,-24,-31,,,,,-25,,-54,0,,-28,-7,13,,,-6,,21,-25,-1,20,,10,-30,-2,,,-33,0,3,,-24,,,,,,,,,,,,,,-54,-25,,,,,-21,,-41,,,-25,,-26,,-19,,-21,,,,-44,,-29,-38,,-21,-59,,-42,-41,,-16,,-19,-56,-23,-41,-49,-49,,,-37,,-27,-50,,,-24,-30,-29,,,-44,,,-29,-28,-38,-37,-32,-46,-22,-31,-22,,-40,-38,-39,-41,,,,-29,,-56,-29,,,-51,,,,,,-19,-27,,-30,-26,,-34,-11,-44,-38,,-25,8,-23,-8,-27,-10,-39,-16,-26,-17,-22,-19,,-18,-27,,-31,-16,-39,-17,-23,,,,,,31,,,,,,,5,-28,,,,-19,05/08/2021 06:16:17 +1000
2021-04-10,-24,-13,-17,,-17,-26,,-48,,,-12,,-16,,,-35,-13,-18,-31,-19,1,-6,-33,-15,16,1,-23,-22,-7,-28,,,-16,,2,,,-17,,,,-3,-11,-26,,,-22,-18,-14,,,,-4,,12,-4,,,-23,-27,-29,,,,-3,-57,-41,,-17,,-33,,-6,-23,,,-4,-16,-21,,-52,,-27,,,-33,-24,-47,,,-31,,-21,,,-51,-25,,-34,-33,,-39,,,-22,-21,,-46,-30,-20,,,,-22,-6,,,-18,,43,-27,-43,,,,,-22,,-61,-6,,-3,-22,-10,,,-14,,-5,-43,-18,26,,-11,-37,-31,,,-37,-10,,,-30,,,,,,,,,,,,,,,-26,,,,,-24,,,,,-28,,-30,,,,-32,,,,-30,,-9,-3,,,-39,,-30,-35,,-16,,-21,-55,17,-34,-29,-28,,,-25,,-22,-29,,,-23,-29,-37,,,-38,,,-25,-33,,-30,-7,-22,-8,-40,-11,,-32,-18,,-32,,,,-36,,-40,-49,,,-34,,,,,,20,-3,,-20,-30,,-29,-6,-59,-44,,-31,19,-45,-22,-38,-16,-41,,,-3,-20,-28,,-23,-32,,-32,-20,-38,-26,-33,,,,,,,,,,,,,,-17,,,,-17,05/08/2021 06:16:17 +1000
2021-04-11,-28,-14,-22,,-11,-27,,-49,,,2,,-17,,,-39,-11,-19,,-19,-20,-18,-34,-18,10,2,-20,-28,-11,-11,,,-24,,-5,,,-22,,,,-6,-15,-27,,,-29,-16,-19,,,,-11,,14,8,,,-21,-22,-40,,,,-13,-56,-36,,-14,,-28,,-8,-23,,,-4,-8,-30,,-35,,-37,,,-35,-30,-34,,,-28,,-15,,,-56,-27,,-38,-26,,-39,,,-25,-25,,-43,-27,,,,,-16,14,,,-18,,35,-17,-49,,,,,-15,,-62,-12,,-19,-28,-37,,,,,-28,-55,-30,,,-12,-48,-26,,,-43,-25,,,-33,,,,,,,,,,,,,,,-20,,,,,-20,,15,,,-30,,-50,,,,6,,,,-40,,-15,-20,,,-57,,-51,-43,,-20,,-25,-54,-10,-39,-33,-27,,,-40,,-31,-57,,,-20,-35,-29,,,-46,,,-38,-32,,-47,-7,-32,11,-37,-11,,-41,-35,,-46,,,,-44,,-59,-51,,,-45,,,,,,18,-16,,-31,-35,,-46,-17,-55,-60,,-30,11,-41,-19,-65,-26,-57,,,-16,-35,-34,,-21,-43,-24,-40,,-50,-28,-44,,,,,,,,,,,,,,,,,,4,05/08/2021 06:16:17 +1000
2021-04-12,-34,-15,-31,,0,-32,,-48,,,-29,,-33,,,-28,-28,-26,-30,-19,-26,-35,-37,-16,-19,-30,-26,-32,-32,-20,,,-39,,-18,,,-19,,,,-22,-19,-36,,,-29,-34,-39,,,,-12,,-7,-8,,,-33,-46,-40,,,,-16,-44,-2,,-7,,-27,,-22,-29,-35,,-11,-31,-24,,-40,-25,-33,,,-28,-21,-44,,,-18,-52,-6,,,-49,-28,,-37,-26,,-35,,,-26,-24,,-40,-28,,,,,-22,-12,,,-28,,51,-22,-27,,,,,-19,,-54,-3,,-25,-20,-20,,,-19,,-11,-31,-14,9,,1,-37,-19,,,-44,-16,-15,,-24,,,,,,,,,,,,,,-60,-21,,,,,-14,,-35,,-3,-28,,-34,,-12,,-8,,,,-45,,-18,-38,,,-61,,-47,-41,,-12,,-11,-54,-26,-43,-51,-47,,,-36,,-21,-60,,,-22,-30,-33,,,-48,,,-22,-26,-34,-38,-29,-49,-26,-26,-14,,-45,-20,-27,-44,,,,-27,,-57,-32,,,-53,,,,,,-25,-30,,-33,-26,,-40,-14,-37,-37,,-28,5,-41,-9,-64,-4,-49,-9,,-6,-20,-10,,-13,-32,-22,-28,-16,-36,-29,-31,,,,,,27,,,,,,,-4,-26,,,-10,-8,05/08/2021 06:16:17 +1000
2021-04-13,-32,-23,-32,,,-34,,-50,,,-30,,-34,,,-38,-26,-25,-26,-26,-24,-32,-37,-20,-31,-30,-36,-28,-28,-2,,,-37,,-27,,,-22,,,,-28,-21,-34,,,-26,-33,-32,,,,-16,,7,-21,,,-34,-41,-40,,,,-21,-47,-13,,-13,,-29,,-25,-30,-28,,-15,-28,-24,,-43,-8,-33,-13,-9,-32,-22,-37,,,-22,,-14,,,-50,-28,,-38,-22,,-37,,,-24,-23,,-50,-21,,,,,-20,-9,,,-27,,45,-24,-27,,,,,-21,,-55,-3,,-14,-25,-21,,,-25,,-17,-30,-25,-5,,-12,-43,-31,,,-48,-20,-22,,-25,,,,,,,,,,,,,,-66,-23,,,,,-27,,,,7,-27,,-23,,-25,,-29,,,,-45,,-35,-40,,,-59,,-47,-42,,-8,,-17,-60,-23,-47,-50,-50,,,-40,,-23,-55,,,-22,-30,-36,,,-45,,,-24,-30,-42,-39,-32,-47,-27,-19,-26,,-42,-24,-21,-44,,,,-39,,-49,-35,,,-52,,,,,,-20,-31,,-38,-19,,-34,-1,-29,-39,,-19,11,-25,-2,-14,2,-42,3,-9,-15,-20,-9,,-5,-20,-1,-25,-10,-30,-13,-23,,,,,,9,,,,,,,1,-8,,,-13,-5,05/08/2021 06:16:17 +1000
2021-04-14,-31,-21,-30,,-9,-32,,-49,,,-30,,-31,,,-38,-26,-23,-37,-28,-22,-33,-37,-19,-28,-24,-36,-27,-36,-25,,,-33,,-20,,,-21,,,,-25,-20,-33,,,-24,-32,-34,,,,-11,,-4,-10,,,-32,-37,-34,,,,-18,-40,-5,,-10,,-25,,-23,-27,-31,,-11,-22,-22,,-44,-14,-32,-6,-5,-27,-22,-37,,,-26,,-17,,,-48,-26,,-34,-34,,-38,,,-27,-19,,-43,-17,,,,,-20,1,,,-24,,23,-18,-32,,,,,-21,,-54,-3,,-15,-25,-21,,,-29,,-16,-33,-24,-1,,-10,-42,-28,,,-46,-16,-22,,-28,,,,,,,,,,,,,,-68,-24,,,,,-27,,,,2,-33,,-31,,-16,,-11,,,,-43,,-24,-33,,,-56,,-41,-39,,-5,,-9,-56,-23,-38,-48,-47,,,-36,,-18,-56,,,-16,-34,-32,,,-44,,,-23,-33,-33,-42,-31,-45,-21,-35,-38,,-38,-18,-15,-42,,,,-26,,-48,-34,,,-48,,,,,,-21,-24,,-27,-18,,-34,-3,-28,-39,,-18,9,-21,3,-47,-2,-33,4,-11,-11,-18,-7,,-9,-21,-5,-23,-18,-28,-18,-23,,,,,,35,,,,,,,-8,-9,,,-24,-1,05/08/2021 06:16:17 +1000
2021-04-15,-29,-16,-27,,0,-29,,-46,,,-27,,-29,,,-36,-16,-23,-38,-20,-25,-29,-37,-15,-24,-20,-34,-28,-20,-19,,,-32,,-23,,,-18,,,,-20,-19,-30,,,-24,-24,-23,,,,-10,,-5,5,,,-29,-42,-31,,,,-12,-37,-8,,-5,,-13,,-17,-21,-21,,,-27,-21,,-19,-6,-33,-13,,-32,-11,-27,,,-23,-53,-9,,,-48,-24,,-32,-29,,-38,,,-18,-2,,-37,-17,,,,,-12,-3,,,-16,,7,-21,-32,,,,,-24,,-52,-2,,-25,-20,-19,,,-19,,-10,-24,-15,9,,-2,-36,-21,,,-43,-15,-14,,-18,,,,,,,,,,,,,,-59,-25,,,,,-21,,,,,-27,,-12,,-15,,-16,,,,-43,,-29,-32,,,-56,,-38,-41,,-9,,-8,-56,-25,-41,-47,-46,,,-37,,-25,-55,,,-12,-33,-31,,,-46,,,-22,-28,-29,-41,-33,-44,-26,-23,-27,,-39,-21,-26,-45,,,,-39,,-52,-33,,,-50,,,,,,-21,-28,,-34,-17,,-23,-4,-30,-37,,-11,9,-22,-10,-22,6,-44,8,-11,-12,-17,-11,,-1,-25,5,-23,-10,-29,-10,-24,,,,,,22,,,,,,,-2,-16,,,-16,4,05/08/2021 06:16:17 +1000
2021-04-16,-28,-17,-29,,-12,-27,,-44,,,-22,,-33,-62,,-32,-17,-21,-27,-20,-22,-32,-38,-15,-26,-24,-28,-25,-18,-40,,,-34,,-27,,,-16,,,,-18,-17,-35,,,-24,-32,-27,,,,-17,,-18,-18,,,-29,-39,-36,,,,-13,-54,1,,-2,,-20,,-18,-23,-32,,-14,-26,-27,,-33,-12,-32,-8,,-27,-21,-38,,,-24,-68,-8,,,-46,-25,,-33,-23,,-36,,,-21,-4,,-46,-23,,,,,-12,4,,,-21,,16,-25,-27,,,,,-25,,-66,-3,,-20,-19,-18,,,-25,,-9,-30,-9,3,,-5,-35,-27,,,-41,-16,-19,,-22,,,,,,,,,,,,,,-59,-19,,,,,-20,,-6,,,-20,,-21,,-14,,-8,,,,-40,,-25,-31,,,-58,,-40,-36,,-15,,-12,-52,-26,-36,-45,-41,,,-35,,-19,-43,,,-11,-23,-25,,,-43,,,-19,-20,-29,-35,-31,-42,-26,-36,-19,,-34,-33,-23,-40,,,,-26,,-47,-22,,,-46,,,,,,-15,-21,,-29,-13,,-17,-2,-39,-45,,0,18,-15,-6,-28,12,-41,-8,-2,-8,-8,-2,,8,-16,,-20,2,-25,-7,-16,,,,,,23,,,,,,,25,-8,,,,80,05/08/2021 06:16:17 +1000
