,AUS,Australian Capital Territory,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,last_updated
2021-06-06,-12,6,-7,3,-4,-12,-2,-18,0,,-8,,-24,-29,,4,16,-16,-8,-18,-3,-31,-2,7,-12,20,-6,-1,-13,-6,,,-15,,-20,4,-13,-12,-2,-12,,-14,-22,-22,,-2,-20,-4,-13,,-9,,-17,-10,-3,,,,-4,-10,-14,-11,,,-9,-2,-17,-5,-9,,-10,,-23,-13,-12,,,-12,-1,,-16,-3,-31,-7,-11,-7,-27,-1,,,1,-3,6,,,-8,-1,,-12,1,,13,1,5,-5,2,,-11,1,-1,0,8,-19,3,4,,,-2,-13,-10,-7,4,-4,8,11,12,-12,0,0,2,-6,5,-4,-6,-23,-16,-16,-5,-24,-31,1,-24,9,-19,1,-11,,,2,-5,-14,,-13,,,-2,,,,,,-19,,-16,-6,19,-27,-5,,,-9,,-11,,-16,,5,-12,,-28,,-11,,,,,-6,-31,,-3,-33,-30,-17,-50,,-51,-37,-21,-20,,-20,-35,-39,-49,-26,-57,-41,,-39,-25,-31,-37,,,-18,-38,-23,-17,,-44,,,-36,-30,-35,-36,-48,-45,-24,-21,-20,-36,-41,-40,-26,-32,,,,-43,,-47,-41,-16,,-42,-49,-32,-11,-32,-10,-33,-23,-29,-28,-8,-4,-23,-14,-10,-6,-8,-22,-11,-29,-16,-7,-21,-15,2,-11,-8,-25,-17,,4,-21,-26,-23,,-8,-12,-5,,-19,,,,7,,-13,-23,-19,,-24,,,,,4,-1,05/08/2021 06:16:34 +1000
2021-06-07,-14,10,-4,28,10,-4,16,-20,21,20,7,13,-19,-13,0,9,17,-9,8,3,-8,-19,12,10,-22,-6,19,-24,4,6,12,6,-26,15,-15,15,13,6,6,33,12,9,-12,-29,34,18,-12,-15,-24,7,22,32,6,5,18,-15,-7,31,5,-28,-11,14,-8,12,2,10,2,1,-15,29,19,3,-22,-9,7,-10,-8,-9,2,24,12,21,-24,11,21,5,-16,2,22,,22,19,28,,26,15,8,21,-4,29,16,30,27,12,1,13,22,18,21,33,-7,23,17,9,29,2,37,6,7,12,2,10,25,18,26,30,7,33,12,16,14,20,9,-2,7,9,9,28,2,-6,13,1,39,3,14,9,4,14,12,6,15,25,-3,9,21,18,14,15,10,7,13,7,29,-2,18,39,-1,13,,14,22,-4,12,22,24,,16,16,12,6,2,15,8,13,8,21,19,-31,7,7,-45,-2,3,-53,2,-58,-32,4,-7,6,-17,-25,-46,-51,-36,-67,-3,1,-48,12,-27,-48,25,13,0,-31,-16,12,-8,-48,0,15,-41,-10,-17,-42,-38,-62,-17,8,2,-7,-49,-46,-10,-50,-6,2,-1,-34,5,-64,-32,22,38,-66,-16,-9,19,0,15,-45,-27,8,-25,-69,-64,-70,-74,-69,-56,-55,-70,-74,-72,-71,-61,-77,-74,-59,-52,-66,-60,-76,-70,-68,-68,-76,-75,-76,-69,-77,-68,16,-52,-34,-63,-66,-5,-61,-67,-77,-56,-64,-74,-75,-78,,,-42,-73,05/08/2021 06:16:34 +1000
2021-06-08,-8,10,-5,23,8,-8,12,-20,14,11,6,10,-20,-11,-3,7,13,-12,0,0,-5,-16,8,10,-23,-4,13,-19,0,0,24,2,-21,22,-14,13,10,4,5,25,17,0,-14,-29,31,24,-12,-16,-23,10,19,28,6,3,13,-6,-1,18,4,-26,-12,9,-11,15,2,7,5,-1,-13,35,8,5,-21,-8,8,-14,-16,-6,1,11,1,16,-24,11,15,3,-15,0,21,,14,17,18,12,22,9,4,3,-6,20,21,24,20,7,2,6,24,10,20,24,-6,13,13,12,19,5,23,1,1,10,-1,4,22,15,27,24,3,23,9,8,13,17,3,-6,-2,11,4,18,-2,-14,10,-5,35,-4,10,2,-2,8,3,0,10,12,-2,-1,9,8,8,16,10,3,4,0,16,-4,8,40,-7,11,,7,16,-4,8,18,20,,17,11,6,6,4,15,0,-1,8,30,17,-35,-4,2,-46,-6,5,-56,0,-60,-36,3,-13,6,-22,-28,-48,-54,-37,-68,-5,1,-51,4,-31,-52,8,5,-7,-34,-21,6,-12,-49,4,5,-45,-12,-25,-43,-42,-63,-20,3,-4,-11,-49,-49,-13,-54,-9,-4,-12,-39,8,-66,-35,13,25,-67,-22,-11,12,-9,13,-49,-32,5,-32,6,14,5,-4,2,29,9,6,5,0,8,26,-2,11,18,15,15,2,-1,3,-2,6,2,-7,-1,12,-4,6,24,-4,34,33,2,7,15,27,2,10,5,3,-3,-6,,,20,12,05/08/2021 06:16:34 +1000
2021-06-09,-9,5,-5,15,5,-5,8,-21,5,24,3,13,-14,-15,3,3,13,-10,4,2,-5,-19,6,12,-21,-5,17,-21,0,-2,15,4,-23,12,-13,13,6,3,1,25,8,2,-10,-30,41,33,-14,-15,-24,10,13,14,8,-1,9,-11,-4,21,3,-25,-12,6,-11,6,-4,7,3,-4,-14,24,10,1,-22,-11,8,-10,-22,-6,2,9,0,14,-26,13,15,3,-18,3,10,30,18,14,24,22,20,13,1,3,-9,15,6,28,9,13,2,3,14,9,15,20,-6,12,6,4,17,3,21,-3,-6,3,-3,3,15,18,18,15,-1,26,6,8,8,11,5,0,0,6,6,21,0,-9,10,-3,32,2,14,5,3,9,3,4,15,16,-2,13,19,11,5,16,6,-2,20,1,16,0,10,31,-7,12,,13,16,-4,9,24,21,,19,17,8,4,5,14,3,9,2,23,18,-35,-3,-2,-45,-13,-4,-56,2,-59,-37,0,-14,1,-22,-28,-49,-53,-38,-69,-2,3,-51,4,-31,-51,18,7,-4,-34,-20,5,-17,-50,-4,7,-43,-12,-24,-45,-42,-63,-20,-4,-4,-12,-49,-49,-11,-54,-5,2,-19,-40,9,-65,-35,10,23,-66,-20,-13,6,-6,13,-47,-32,1,-32,6,13,3,-6,3,36,6,5,7,-1,6,24,-3,8,19,17,16,-1,3,-7,2,7,0,-7,-8,16,-8,6,25,-4,37,35,4,7,22,26,3,11,8,4,0,-8,,,21,10,05/08/2021 06:16:34 +1000
2021-06-10,-9,7,-5,12,6,-5,5,-21,9,13,0,13,-20,-12,-33,2,15,-8,2,-1,-6,-20,6,11,-22,-4,17,-20,3,2,18,-1,-23,9,-14,7,11,3,3,27,-1,0,-15,-30,29,21,-13,-17,-22,16,18,-2,8,-4,10,-12,-5,24,1,-28,-10,-16,-13,9,-1,7,3,-1,-13,8,7,5,-23,-12,2,-16,-18,-6,-2,10,1,16,-26,11,17,-2,-16,-1,12,28,14,13,18,15,20,9,1,-9,-6,17,5,18,14,7,4,0,17,5,15,21,-8,-21,6,8,15,-5,18,-1,-5,7,-2,-54,12,15,16,18,-2,21,6,5,14,13,5,-1,-1,5,2,19,-1,-10,15,-2,25,-2,9,6,3,9,6,1,11,27,-2,6,11,12,2,16,2,6,16,1,8,-6,0,32,-10,11,,13,14,-3,6,10,19,,10,14,11,5,5,16,1,8,5,24,17,-34,-1,-2,-44,-35,-5,-53,15,-57,-35,3,-13,9,-22,-28,-49,-51,-36,-66,-3,2,-50,7,-28,-46,17,8,-8,-34,-18,10,-30,-46,0,5,-41,-33,-42,-43,-46,-58,-20,0,-14,-13,-48,-45,-17,-50,-14,0,-35,-41,6,-62,-31,-28,19,-65,-22,-14,12,-6,-11,-46,-31,1,-48,6,13,9,-4,-1,27,6,7,7,0,6,20,-1,4,18,16,10,3,0,-7,-1,6,2,-6,-5,12,-6,7,28,-4,44,32,6,5,10,27,1,11,13,2,-2,-10,,,17,6,05/08/2021 06:16:34 +1000
2021-06-11,-6,7,-6,8,6,-2,9,-19,7,12,6,10,-18,-12,-10,2,15,-10,4,2,-11,-26,6,13,-24,-8,13,-22,0,3,,-1,-25,9,-14,9,12,0,7,22,1,1,-14,-32,38,21,-13,-19,-30,15,16,21,3,-4,14,-11,-8,28,-1,-31,-14,5,-9,14,-2,6,1,5,-16,23,14,4,-23,-12,-3,-16,-22,-7,-6,13,0,17,-29,7,17,1,-24,1,12,28,15,17,22,23,27,5,4,-3,-4,22,23,24,20,9,3,6,33,9,23,29,-8,-19,17,11,22,2,29,4,-7,-3,3,-8,19,19,24,23,-26,23,14,11,15,27,3,-2,-3,13,4,15,-1,-14,13,-6,27,-4,7,1,7,9,3,0,3,17,-2,7,-1,16,6,4,-1,-2,11,-3,10,-4,8,35,-14,11,,17,17,10,12,24,23,,11,15,11,5,13,13,-3,17,6,30,17,-22,6,-1,-26,-23,-2,-38,12,-39,-20,2,-3,11,-9,-17,-36,-38,-24,-53,2,10,-33,12,-15,-30,14,11,-7,-23,-19,11,-10,-32,4,17,-27,-19,-23,-22,-28,-42,-5,8,2,-11,-32,-31,-4,-37,0,8,-15,-18,13,-49,-13,-7,23,-52,-16,-12,15,-2,-5,-25,-15,4,-28,9,15,11,-5,6,35,11,9,13,8,11,23,4,9,24,22,15,4,3,-2,2,7,9,-10,-2,21,0,7,32,1,41,34,8,10,27,29,5,15,8,6,1,2,,,29,9,05/08/2021 06:16:34 +1000
2021-06-12,-7,1,-10,7,-11,-16,0,-20,-11,,-13,,-23,-27,,-8,16,-20,-5,-9,-17,-18,-3,4,-7,16,-5,-4,-15,-12,,,-20,,-15,-9,-3,-11,-10,2,,-15,-19,-16,,4,-19,-24,-16,,-19,,-13,-14,-4,,,-11,-9,-9,-15,-5,,,-7,-2,-2,-16,-17,-2,-11,-20,-22,-19,-12,,-28,-6,-3,,-12,-8,-29,-15,-13,-16,-24,-7,,,-1,-4,1,,,-5,0,,0,0,,8,3,6,-2,2,,-14,0,4,-12,0,-9,3,9,,3,1,-14,-10,5,-13,8,1,2,7,-13,-2,7,0,10,1,-7,-5,-22,-16,-10,-3,-17,-31,14,-17,11,-20,-7,-5,,-1,-4,-7,1,,-13,,,-8,,,,-18,,-26,,-17,3,4,-21,-6,,-2,-13,-19,-16,,-10,,4,0,,-13,,-10,-32,,,,-6,-12,,3,-14,-21,-19,-30,,-27,-16,-6,-2,,-3,-14,-24,-24,-5,-30,-31,,-12,-17,-15,-13,,-24,-8,-17,-24,-10,,-16,-16,,-16,-28,-23,-2,-18,-10,-3,-9,-17,-28,-16,-17,-20,-15,,,,-26,,-24,-12,0,,-18,-28,-31,-13,-21,-12,-5,-12,-22,-12,2,7,-3,-2,-3,19,-9,1,-2,-15,-2,6,-14,-1,16,-4,6,-10,-1,,12,1,1,-19,,6,5,-1,,-26,,,,4,,3,-10,-7,,-14,-14,-16,,,6,7,05/08/2021 06:16:34 +1000
2021-06-13,-9,0,-10,-2,-11,-17,-4,-22,-12,,-16,,-25,-26,,5,14,-20,-6,-19,-9,-31,-9,4,-13,20,-6,-2,-14,-5,,,-15,,-23,-3,-5,-13,-9,-12,,-17,-26,-19,,-7,-20,-15,-18,,-17,,-17,-13,-5,,,,-6,-18,-20,-18,,,-13,-2,-15,-14,-14,,-10,,-26,-16,-15,,,-16,-9,,-15,-5,-35,-8,-12,-14,-29,-4,,,-3,-15,2,,,-6,-1,,-13,3,,17,1,-7,-4,3,,-11,-2,0,-9,12,-17,5,3,,-7,-1,-11,-10,-5,1,-3,0,3,9,-14,-8,-7,2,-5,4,-6,-5,-29,-22,-9,-3,-22,-27,-1,-25,11,-21,-5,-16,,,-2,-4,-9,,-18,,,-8,,,,-18,,-31,,-23,-12,14,-23,-6,,,-7,,-16,,-13,,0,-5,,-19,,-16,,,,,-7,-17,,-5,-6,-23,-18,-35,,-30,-18,-13,-2,,-8,-21,-24,-32,-13,-31,-32,,-15,-15,-17,-15,,,-15,-26,-20,-19,,-30,,,-20,-29,-32,-11,-32,-12,-7,-17,-19,-32,-22,-20,-17,-11,,,,-31,,-26,-16,-18,,-18,-44,-34,-9,-28,-13,-8,-8,-32,-8,-4,-10,-20,-9,-13,1,-10,-20,-8,-15,-8,-1,-17,-8,7,-6,-5,-21,-12,,4,-13,-19,-22,,2,-9,-3,,-24,,,,13,,-14,-14,-20,,-20,,,,,2,-1,05/08/2021 06:16:34 +1000
2021-06-14,-49,-77,-73,-63,-59,-73,-64,-77,-54,-54,-74,-55,-71,-54,-72,-77,-70,-70,-64,-72,-77,-83,-69,-71,-80,-78,-60,-83,-61,-65,-67,-65,-79,-59,-73,-65,-55,-68,-65,-58,-58,-76,-73,-84,-31,-54,-73,-84,-85,-75,-64,-55,-70,-55,-53,-82,-67,-60,-70,-86,-80,-64,-83,-65,-77,-66,-64,-79,-80,-65,-63,-69,-74,-81,-67,,-70,-81,-80,-61,-39,-66,-82,-66,-76,-70,-82,-66,-75,-60,-63,-61,-61,-61,-66,-71,6,13,-6,28,19,31,24,8,-2,13,18,16,19,33,-8,22,18,8,29,6,31,4,2,11,0,7,24,11,24,30,5,31,11,16,12,21,-70,-70,-79,-62,-74,-71,-75,-77,-70,-78,-57,-73,-68,-69,-64,-74,-69,-78,-72,-47,-72,-65,-70,-70,-53,-72,-57,-62,-55,-72,-68,-76,-57,-50,-75,-64,,-64,-66,-69,-68,-62,-57,,-60,-63,-66,-74,-65,-65,-71,-66,-67,-62,-65,-74,-49,-65,-79,-57,-70,-80,-71,-81,-71,-63,-72,-59,-73,-70,-83,-79,-75,-85,-68,-57,-78,-53,-76,-77,-57,-73,-66,-72,-71,-67,-66,-81,-69,-62,-80,-68,-77,-74,-79,-76,-69,-64,-74,-68,-77,-78,-73,-78,-65,-59,-64,-80,-58,-82,-72,-59,-55,-84,-71,-68,-61,-66,-62,-75,-72,-74,-76,8,14,11,-2,5,36,15,6,6,3,7,26,4,8,19,20,12,5,6,1,-3,6,5,-9,-1,14,-1,8,37,-2,44,32,9,23,32,31,8,3,20,3,3,-5,,,23,7,05/08/2021 06:16:34 +1000
2021-06-15,-5,7,-6,17,9,-11,13,-23,14,8,2,10,-22,-13,-6,5,10,-14,-1,0,-7,-18,8,8,-25,-5,13,-20,0,-2,18,6,-25,14,-17,10,9,2,5,22,13,-2,-16,-32,36,27,-14,-17,-24,9,19,26,4,7,15,-7,-2,18,3,-29,-12,10,-11,10,-2,7,4,-4,-16,39,6,5,-22,-12,9,-11,-20,-8,-1,8,3,16,-26,9,14,1,-20,-1,20,,15,14,20,13,19,11,4,2,-6,20,22,25,20,12,1,6,25,10,17,27,-3,11,15,13,18,11,21,1,1,10,0,4,18,16,26,29,4,24,9,8,17,19,3,-7,-5,11,3,19,-2,-10,11,-9,31,-6,10,2,4,8,3,1,7,19,-4,-3,11,3,7,17,11,1,13,1,13,-3,15,37,-7,11,,11,14,1,6,23,20,,16,11,14,6,3,14,0,3,9,22,22,-21,-3,5,-28,1,8,-36,8,-40,-21,1,3,7,-8,-14,-34,-39,-24,-53,2,8,-35,5,-17,-31,14,8,-4,-24,-18,7,-11,-37,9,7,-29,-11,-20,-23,-25,-43,-6,4,2,-9,-32,-31,-11,-37,-4,2,-9,-21,9,-50,-14,14,28,-51,-18,-13,16,-5,13,-28,-18,5,-17,7,18,6,-2,1,34,9,7,8,4,8,25,-2,12,23,18,15,2,2,2,-6,8,2,-7,-1,14,0,7,20,-1,38,32,0,14,20,33,7,9,13,3,1,-3,,,26,15,05/08/2021 06:16:34 +1000
2021-06-16,-5,5,-5,14,8,-6,10,-21,7,21,9,16,-19,-16,0,2,14,-10,5,3,-5,-19,6,10,-20,-3,17,-22,1,-1,15,4,-24,8,-14,13,7,3,5,30,9,2,-12,-30,42,31,-13,-14,-24,5,14,21,7,4,13,-7,-6,26,3,-26,-11,7,-15,13,-3,9,3,-1,-14,22,11,-1,-21,-11,10,-8,-19,-6,2,2,-1,16,-27,9,19,3,-17,3,9,35,16,13,23,22,15,12,2,3,-8,15,6,29,10,10,2,3,21,9,13,21,-5,11,13,4,19,2,22,-1,1,5,-1,3,16,13,24,20,0,26,7,8,8,14,5,-1,0,7,5,19,0,-11,10,-4,29,0,14,5,11,9,4,4,12,19,-4,7,18,12,9,17,5,0,23,4,11,-3,11,35,-7,13,,10,11,0,13,17,25,,17,18,8,7,6,15,1,9,9,20,24,-19,2,4,-24,-1,2,-36,8,-38,-20,3,5,9,-7,-12,-34,-37,-22,-53,-1,10,-32,11,-15,-32,18,10,1,-21,-15,9,-12,-34,1,10,-25,-10,-12,-21,-22,-44,-2,1,5,-13,-31,-31,-2,-34,0,6,-7,-18,7,-48,-15,20,35,-49,-11,-13,9,-4,19,-26,-15,1,-15,7,14,5,-5,3,34,8,5,9,2,8,22,-2,11,20,19,18,3,3,-5,1,8,5,-6,-6,17,-6,7,19,-5,34,38,3,16,31,26,7,7,8,8,2,-6,2,,19,11,05/08/2021 06:16:34 +1000
2021-06-17,-5,6,-4,12,9,-5,14,-19,8,13,11,16,-20,-18,-1,4,15,-8,7,3,-7,-20,7,12,-21,-3,17,-19,2,2,18,1,-23,11,-15,13,13,2,3,26,4,1,-13,-29,35,26,-11,-13,-22,15,16,26,7,5,15,-10,-2,21,1,-28,-8,10,-16,14,0,7,5,1,-13,13,10,9,-21,-10,5,-11,-15,-5,-2,10,1,16,-30,11,20,-1,-20,0,13,31,13,12,18,13,16,8,1,-6,-7,14,11,17,16,7,4,0,26,7,15,25,-6,13,11,7,-52,2,25,-2,1,9,-2,2,12,12,21,25,0,20,7,4,9,14,5,0,-1,4,2,19,0,-11,13,-4,27,-4,11,4,7,10,7,2,11,22,-2,2,15,13,5,13,3,1,12,1,8,-4,7,31,-7,11,,10,12,2,6,14,21,,11,9,10,5,11,16,3,10,1,21,23,-18,1,4,-24,2,5,-33,14,-36,-19,3,9,10,-6,-12,-32,-36,-21,-50,7,-3,-31,12,-13,-26,20,10,0,-22,-14,14,-6,-31,8,13,-23,-13,-11,-21,-22,-40,-1,3,5,-13,-29,-27,-2,-33,-3,4,-4,-20,6,-48,-10,14,23,-48,-17,-13,15,-6,13,-24,-15,3,-12,7,14,9,-4,0,29,9,7,8,1,7,22,0,8,17,18,10,4,1,-5,3,7,5,-5,-8,14,-3,7,23,-2,39,31,6,7,22,27,4,13,18,1,-3,-8,,,19,6,05/08/2021 06:16:34 +1000
2021-06-18,-2,8,-4,19,10,0,14,-16,11,17,13,18,-16,-12,-2,7,19,-7,6,6,-9,-21,9,15,-23,-5,14,-19,3,6,,0,-25,15,-13,17,12,2,6,30,9,5,-11,-30,40,26,-10,-16,-27,13,21,29,7,-1,21,-12,-9,29,1,-29,-12,16,-9,24,0,8,3,7,-15,24,19,4,-23,-10,6,-11,-15,-5,-4,10,1,21,-29,11,22,3,-23,2,17,30,16,19,24,24,21,3,5,-4,-5,22,27,25,21,9,2,5,34,8,24,33,-5,21,23,10,8,7,33,4,-58,15,1,12,24,17,23,21,5,20,13,10,24,-11,9,1,3,14,6,27,4,-7,18,-1,34,0,16,6,9,19,9,8,12,19,0,20,5,18,6,17,9,4,18,8,25,1,16,39,-3,14,,16,20,11,14,28,20,,17,18,11,11,15,15,1,18,10,40,22,-16,5,6,-17,10,7,-33,7,-32,-16,4,7,19,-3,-12,-29,-33,-20,-47,2,10,-28,16,-9,-25,26,19,3,-19,-15,18,0,-26,10,15,-20,-7,-7,-14,-18,-34,-1,10,13,-11,-24,-25,4,-31,10,2,8,-14,16,-44,-8,17,30,-46,-14,-12,15,-4,19,-19,-9,6,-8,9,14,11,-5,8,33,11,9,12,9,9,23,4,11,22,22,14,4,4,-3,3,7,9,-10,-6,21,1,7,28,0,38,29,8,5,19,29,5,10,14,7,5,4,,,24,7,05/08/2021 06:16:34 +1000
2021-06-19,-3,11,-6,18,-11,-11,7,-16,-11,,-10,,-18,-27,,4,24,-16,-4,-4,-12,-15,0,14,-3,19,-6,-5,-9,-7,,,-17,,-13,0,-10,-5,-1,10,,-2,-18,-13,,10,-16,-21,-19,,-14,,-9,-12,-8,,,-7,-7,-8,-15,-3,,,6,2,0,-8,-10,5,-5,-13,-18,-13,-5,,-30,-4,4,,-8,1,-28,-11,7,-9,-29,-3,,,3,5,1,,,-3,-1,,-1,3,,9,5,-1,-4,-1,,-10,-4,-3,-13,-4,-15,3,3,,,-1,-16,-8,7,-9,6,-10,2,0,-10,-7,7,-2,4,8,-2,5,-12,-2,-8,0,-13,-21,12,-18,19,-17,3,1,,4,-1,-5,1,-2,-7,,,-4,,,,-11,,-21,,-9,8,17,-15,-2,,,-7,-23,-6,,-7,,12,4,,-13,,-8,-31,,,,-6,-4,,7,2,-13,-9,-23,,-18,-12,-6,6,,7,-8,-17,-16,1,-24,-15,,-8,-14,-3,-5,,2,0,-12,-17,-8,,-8,-13,,-7,-22,-14,7,-9,0,4,-9,9,-26,-10,-11,-10,-8,,,,-20,,-19,-5,-5,,-11,-29,-21,-5,-16,-3,1,-5,-16,4,1,-1,-8,-3,-6,16,-9,1,-3,-15,-3,7,-11,1,20,-2,5,-10,-2,,11,-3,-8,-19,,7,-1,-2,,-18,,,,4,,6,-9,-9,,-12,-6,-9,,,5,6,05/08/2021 06:16:34 +1000
2021-06-20,-9,4,-9,3,-11,-15,-1,-21,-5,,-17,,-23,-30,,9,17,-20,-10,-17,-5,-31,-6,8,-11,19,-11,-7,-10,-4,,,-20,,-24,2,-15,-14,-6,-10,,-14,-23,-22,,9,-24,-11,-15,,-17,,-17,-14,-12,,,,-5,-17,-21,-5,,,-4,-3,-20,-6,-11,,-8,,-24,-17,-15,,,-17,-7,,-15,-3,-40,-9,-6,-12,-39,-6,,,-3,-8,0,,,-12,-2,,-13,-1,,16,-3,-1,-5,2,,-13,0,-3,-16,2,-15,4,5,,-7,-3,-12,-11,-5,-1,-2,6,10,5,-15,-14,-4,-2,-11,-4,-5,-9,-26,-16,-13,-5,-21,-30,-2,-26,12,-23,3,-15,,,0,-4,-12,,-16,,,-2,,,,-8,,-17,,-18,-12,17,-26,-4,,,-9,,-14,,-16,,6,0,,-18,,-13,,,,,-5,-14,,3,-3,-22,-18,-38,,-27,-15,-15,3,,-5,-18,-25,-31,-10,-30,-24,,-15,-19,-10,-12,,,-13,-21,-17,-16,,-25,,,-12,-30,-32,-8,-32,-12,-7,-10,-14,-32,-19,-17,-13,-6,,,,-28,,-21,-15,-18,,-19,-36,-29,-12,-23,-13,-3,-5,-22,-4,-7,-15,-24,-16,-15,-9,-8,-23,-10,-24,-10,-7,-19,-13,10,-6,-10,-26,-15,,-2,-17,-28,-23,,-6,-18,-6,30,-30,,,,10,,-13,-13,,,-22,-25,,,,0,-4,05/08/2021 06:16:34 +1000
2021-06-21,-4,7,-8,23,11,-6,13,-25,22,9,4,18,-26,-12,-4,6,15,-13,6,2,-11,-26,9,8,-26,-12,16,-32,4,1,2,3,-33,12,-18,16,12,4,8,33,14,7,-17,-35,36,19,-16,-26,-34,16,19,32,3,10,13,-27,-10,16,3,-39,-19,10,-11,13,0,5,-1,0,-23,38,14,2,-27,-13,5,-23,-6,-16,-5,22,8,21,-40,8,22,1,-32,2,19,,19,14,26,,20,12,5,12,-7,27,19,29,26,8,-2,10,23,15,20,31,-9,18,15,7,26,11,33,4,5,10,-1,8,21,11,24,28,5,32,10,13,16,21,8,-5,2,12,9,27,1,-7,13,-2,40,0,15,9,7,8,9,6,14,15,-5,7,17,21,12,18,16,8,17,10,21,-3,20,45,-2,11,,16,20,-4,9,17,18,,15,15,8,6,2,13,4,6,4,23,21,-16,10,13,-21,7,7,-34,-2,-35,-14,4,11,10,-2,-9,-30,-34,-18,-48,0,7,-28,12,-10,-28,22,14,4,-18,-12,16,-6,-30,10,20,-23,-8,-9,-18,-17,-39,2,8,9,-6,-30,-27,-4,-30,-1,14,8,-12,5,-44,-12,25,27,-51,-11,-9,20,-2,17,-23,-8,6,-7,7,-10,9,-4,5,32,11,7,7,-2,8,24,5,9,21,16,10,5,8,1,-2,5,3,-10,-3,13,-2,7,39,-2,37,39,11,15,35,30,7,10,13,3,3,3,,,16,5,05/08/2021 06:16:34 +1000
